Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
06/08/1968,00:16:39,-8.74,157.558,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM819976,ISCGEM,ISCGEM,ISCGEM,Automatic
06/08/1968,05:29:48,43.54,147.096,Earthquake,40,,,5.9,MW,,,,,,,ISCGEM819990,ISCGEM,ISCGEM,ISCGEM,Automatic
06/08/1968,23:24:03,-48.946,31.122,Earthquake,15,,,6.2,MW,,,,,,,ISCGEM820030,ISCGEM,ISCGEM,ISCGEM,Automatic
06/10/1968,12:41:07,56.28,-161.493,Earthquake,186.1,,,5.7,MW,,,,,,,ISCGEMSUP820098,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
06/12/1968,13:41:53,39.503,143.07,Earthquake,32.1,,,7,MW,,,,,,,ISCGEM820211,ISCGEM,ISCGEM,ISCGEM,Automatic
06/12/1968,20:15:49,-0.591,132.909,Earthquake,35,,,5.7,MW,,,,,,,ISCGEM820257,ISCGEM,ISCGEM,ISCGEM,Automatic
06/12/1968,21:57:42,39.362,142.955,Earthquake,27.5,,,6.3,MW,,,,,,,ISCGEM820262,ISCGEM,ISCGEM,ISCGEM,Automatic
06/13/1968,11:56:24,39.235,143.187,Earthquake,30,,,5.6,MW,,,,,,,ISCGEM820301,ISCGEM,ISCGEM,ISCGEM,Automatic
06/13/1968,21:10:37,39.421,143.097,Earthquake,30,,,6.2,MW,,,,,,,ISCGEM820322,ISCGEM,ISCGEM,ISCGEM,Automatic
06/14/1968,11:52:39,39.306,142.992,Earthquake,24.5,,,5.7,MW,,,,,,,ISCGEM820355,ISCGEM,ISCGEM,ISCGEM,Automatic
06/14/1968,12:17:25,45.25,153.351,Earthquake,10,,,5.7,MW,,,,,,,ISCGEM820358,ISCGEM,ISCGEM,ISCGEM,Automatic
06/15/1968,05:59:05,26.88,126.514,Earthquake,140,,,5.6,MW,,,,,,,ISCGEM820398,ISCGEM,ISCGEM,ISCGEM,Automatic
06/15/1968,07:08:49,5.591,-82.549,Earthquake,10,,,6.2,MW,,,,,,,ISCGEM820399,ISCGEM,ISCGEM,ISCGEM,Automatic
06/15/1968,11:27:33,51.633,159.325,Earthquake,30,,,5.7,MW,,,,,,,ISCGEM820412,ISCGEM,ISCGEM,ISCGEM,Automatic
06/16/1968,19:14:05,-53.827,8.766,Earthquake,10,,,5.9,MW,,,,,,,ISCGEM820509,ISCGEM,ISCGEM,ISCGEM,Automatic
06/17/1968,11:53:01,41.054,143.259,Earthquake,37.6,,,6.3,MW,,,,,,,ISCGEM820557,ISCGEM,ISCGEM,ISCGEM,Automatic
06/17/1968,18:09:37,-12.301,166.567,Earthquake,50,,,6.3,MW,,,,,,,ISCGEM820583,ISCGEM,ISCGEM,ISCGEM,Automatic
06/17/1968,18:57:30,38.745,143.918,Earthquake,25,,,6.4,MW,,,,,,,ISCGEM820585,ISCGEM,ISCGEM,ISCGEM,Automatic
06/19/1968,08:13:35,-5.61,-77.086,Earthquake,15,,,6.8,MW,,,,,,,ISCGEM820734,ISCGEM,ISCGEM,ISCGEM,Automatic
06/19/1968,19:58:03,-44.054,-75.583,Earthquake,20,,,5.8,MW,,,,,,,ISCGEM820811,ISCGEM,ISCGEM,ISCGEM,Automatic
06/20/1968,02:38:37,-5.573,-77.184,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM820847,ISCGEM,ISCGEM,ISCGEM,Automatic
06/21/1968,00:26:08,-5.705,-77.258,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM820933,ISCGEM,ISCGEM,ISCGEM,Automatic
06/22/1968,01:12:33,40.406,143.767,Earthquake,18.2,,,6.1,MW,,,,,,,ISCGEM821004,ISCGEM,ISCGEM,ISCGEM,Automatic
06/25/1968,23:33:20,39.585,143.587,Earthquake,20.7,,,5.8,MW,,,,,,,ISCGEM821218,ISCGEM,ISCGEM,ISCGEM,Automatic
06/26/1968,10:23:51,42.037,142.897,Earthquake,45,,,5.8,MW,,,,,,,ISCGEM821247,ISCGEM,ISCGEM,ISCGEM,Automatic
06/26/1968,15:40:31,-22.207,171.315,Earthquake,80,,,5.9,MW,,,,,,,ISCGEM821259,ISCGEM,ISCGEM,ISCGEM,Automatic
07/01/1968,10:45:12,35.999,139.348,Earthquake,60.6,,,6.1,MW,,,,,,,ISCGEM818523,ISCGEM,ISCGEM,ISCGEM,Automatic
07/02/1968,03:44:52,17.515,-100.273,Earthquake,57.9,,,6.4,MW,,,,,,,ISCGEM818550,ISCGEM,ISCGEM,ISCGEM,Automatic
07/02/1968,04:30:53,-29.915,-177.69,Earthquake,55,,,5.7,MW,,,,,,,ISCGEM818552,ISCGEM,ISCGEM,ISCGEM,Automatic
07/02/1968,18:40:10,-2.712,138.891,Earthquake,45,,,6,MW,,,,,,,ISCGEM818568,ISCGEM,ISCGEM,ISCGEM,Automatic
07/05/1968,11:28:14,38.478,142.153,Earthquake,47,,,6.3,MW,,,,,,,ISCGEM818662,ISCGEM,ISCGEM,ISCGEM,Automatic
07/06/1968,19:29:00,-6.477,133.887,Earthquake,55,,,5.8,MW,,,,,,,ISCGEMSUP818727,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
07/10/1968,11:16:45,-36.772,78.413,Earthquake,15,,,6,MW,,,,,,,ISCGEM818882,ISCGEM,ISCGEM,ISCGEM,Automatic
07/10/1968,20:40:31,40.211,143.472,Earthquake,20,,,5.9,MW,,,,,,,ISCGEM818892,ISCGEM,ISCGEM,ISCGEM,Automatic
07/12/1968,00:44:37,39.554,143.238,Earthquake,21.8,,,6,MW,,,,,,,ISCGEM818928,ISCGEM,ISCGEM,ISCGEM,Automatic
07/12/1968,03:56:28,39.623,143.277,Earthquake,19.9,,,6,MW,,,,,,,ISCGEM818931,ISCGEM,ISCGEM,ISCGEM,Automatic
07/17/1968,05:24:15,-8.619,125.008,Earthquake,12.4,,,5.9,MW,,,,,,,ISCGEM819094,ISCGEM,ISCGEM,ISCGEM,Automatic
07/19/1968,04:56:26,8.727,93.626,Earthquake,15,,,5.8,MW,,,,,,,ISCGEM819166,ISCGEM,ISCGEM,ISCGEM,Automatic
07/21/1968,06:09:42,-3.112,150.6,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM819218,ISCGEM,ISCGEM,ISCGEM,Automatic
07/22/1968,05:09:14,-54.73,1.5,Earthquake,10,,,6,MW,,,,,,,ISCGEM819246,ISCGEM,ISCGEM,ISCGEM,Automatic
07/22/1968,17:58:33,-20.154,169.011,Earthquake,38.4,,,5.6,MW,,,,,,,ISCGEM819263,ISCGEM,ISCGEM,ISCGEM,Automatic
07/23/1968,23:02:39,40.387,143.505,Earthquake,26.7,,,6,MW,,,,,,,ISCGEM819294,ISCGEM,ISCGEM,ISCGEM,Automatic
07/25/1968,07:23:07,-30.725,-178.217,Earthquake,45,,,7.3,MW,,,,,,,ISCGEM819340,ISCGEM,ISCGEM,ISCGEM,Automatic
07/25/1968,10:50:33,45.558,146.861,Earthquake,17.3,,,5.8,MW,,,,,,,ISCGEM819351,ISCGEM,ISCGEM,ISCGEM,Automatic
07/27/1968,10:51:32,-19.188,176.024,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM819418,ISCGEM,ISCGEM,ISCGEM,Automatic
07/28/1968,21:12:40,55.42,166.565,Earthquake,23.6,,,6.1,MW,,,,,,,ISCGEM819452,ISCGEM,ISCGEM,ISCGEM,Automatic
07/29/1968,11:12:02,-22.531,-174.86,Earthquake,45,,,6.3,MW,,,,,,,ISCGEM819475,ISCGEM,ISCGEM,ISCGEM,Automatic
07/29/1968,23:52:18,-0.291,133.409,Earthquake,20,,,6.2,MW,,,,,,,ISCGEM819494,ISCGEM,ISCGEM,ISCGEM,Automatic
07/30/1968,20:38:43,-6.987,-80.544,Earthquake,31.8,,,6.5,MW,,,,,,,ISCGEM819518,ISCGEM,ISCGEM,ISCGEM,Automatic


